"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
48753095|"H Samuel"|"09460659"|266984.6|845392.5|1||"osgb1000000293473511"|10|84410370|3|51.3|"Unit 21"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463248970"|"www.hsamuel.co.uk"|"H Samuel"|""|""|"118 Information"|"01-SEP-2021"
48752982|"Ernest Jones"|"09460659"|266952.0|845336.0|1||"osgb1000038831669"|5|84410221|3|35.8|"Unit 34"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463714206"|"www.ernestjones.co.uk"|"Ernest Jones"|""|""|"118 Information"|"01-SEP-2021"
48761196|"U S C"|"09460656"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|"Unit 67"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"03443325172"|"www.usc.co.uk"|"U S C"|""|""|"118 Information"|"01-SEP-2021"
48792240|"Holland & Barrett"|"09470672"|266893.0|845280.0|1||"osgb1000038831418"|5|84410377|2|18.0|"34"|"Eastgate"|"Inverness"|"Inverness"|"IV2 3NA"|"Highland"|"01463234267"|"www.hollandandbarrett.com"|"Holland & Barrett"|""|""|"118 Information"|"01-SEP-2021"
48803033|"The Body Shop"|"09480677"|266984.0|845391.0|1||"osgb1000000293473511"|10|84410370|3|52.9|"Unit 40a"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463236086"|"www.thebodyshop.co.uk"|"The Body Shop"|""|""|"118 Information"|"01-SEP-2021"
48820530|"Waterstone's"|"09480674"|266970.1|845446.2|1|130136997|"osgb1000000293473517"|2|84410377|1|142.5|"Unit 69"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463233500"|"www.waterstones.com"|"Waterstone's"|""|""|"118 Information"|"01-SEP-2021"
48940495|"Eastgate Shopping Centre"|"09480708"|266869.0|845349.0|1|130111280|"osgb1000000293473512"|3|84410377|1|55.1|""|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463226457"|""|""|""|""|"118 Information"|"01-SEP-2021"
49002579|"O2 Store"|"09480726"|266869.2|845349.9|1|130111280|"osgb1000000293473512"|3|84410377|1|55.9|"Unit 12"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463230111"|"www.o2.co.uk"|"O2"|""|""|"118 Information"|"01-SEP-2021"
49133518|"Fuel Juice Bars Ltd"|"01020013"|266946.0|845375.0|1||"osgb1000038831665"|9|84410377|2|67.4|"Eastgate Shopping Centre"|""|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463239175"|"www.fueljuicebars.com"|"Fuel Juice Bars Ltd"|""|""|"118 Information"|"01-SEP-2021"
54284362|"Lapis Gold Goldsmiths & Jewellers"|"09460659"|266977.0|845448.0|1|130136997|"osgb1000000293473517"|2|84410377|1|146.5|"Unit 35"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463250183"|""|"Goldsmiths"|""|""|"118 Information"|"01-SEP-2021"
54736574|"Nationwide Building Society"|"02090138"|266875.0|845278.0|1||"osgb1000000293880164"|1|84410377|2|14.4|"16"|"Eastgate"|"Inverness"|"Inverness"|"IV2 3NA"|"Highland"|"08005540916"|"www.nationwide.co.uk"|"Nationwide"|""|""|"118 Information"|"01-SEP-2021"
54806718|"Cowan Douglas Law"|"02090154"|266874.0|845218.0|1|130032737|"osgb1000038831866"|4|84410001|1|13.1|"3"|"Ardconnel Terrace"|"Inverness"|"Inverness"|"IV2 3AE"|"Highland"|"01463243120"|"www.cowan-douglas.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54484070|"Martin Frewin Plumbing & Heating Engineers"|"02030056"|266983.0|845051.0|1|130033276|"osgb1000038831269"|4|84410051|1|15.3|"26"|"Crown Street"|"Inverness"|"Inverness"|"IV2 3AX"|"Highland"|"07753211832"|""|""|""|""|"118 Information"|"01-SEP-2021"
55052818|"Timpson Locksmiths Ltd"|"02100170"|266886.0|845309.0|1||"osgb5000005233366190"|1|84410377|2|11.7|""|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463239185"|"www.timpsonlocksmiths.co.uk"|"Timpson"|""|""|"118 Information"|"01-SEP-2021"
80812135|"Boots Opticians Ltd"|"05280344"|266875.0|845278.0|1||"osgb1000000293880164"|1|84410377|2|14.4|"16-28"|"Eastgate"|"Inverness"|"Inverness"|"IV2 3NA"|"Highland"|"01463713673"|"www.boots.com/en/opticians/"|"Boots"|""|""|"118 Information"|"01-SEP-2021"
80840291|"Game"|"09480686"|266941.2|845379.9|1||"osgb1000038831665"|9|84410377|2|70.9|"Unit 18"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01256784000"|"www.game.co.uk"|"Game"|""|""|"118 Information"|"01-SEP-2021"
80407303|"Shopmobility Highland"|"07370478"|266908.0|845473.0|1||"osgb1000000293466227"|13|84410370|3|119.2|"Falcon Gallery Car Park Level 2"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463717624"|"www.shopmobilityhighland.co.uk"|"Shopmobility"|""|""|"118 Information"|"01-SEP-2021"
80830030|"The Perfume Shop"|"09480677"|266890.8|845344.0|1|130176196|"osgb1000000293473512"|3|84410377|1|43.4|"Unit 9"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463234848"|"www.theperfumeshop.com"|"The Perfume Shop"|""|""|"118 Information"|"01-SEP-2021"
80840292|"Clintons"|"09480717"|266977.0|845391.0|1||"osgb1000000293473511"|10|84410370|3|57.8|"Unit 41"|"Eastgate Centre"|"Inverness"|"Inverness"|"IV2 3PB"|"Highland"|"01463718173"|"www.clintoncards.co.uk"|"Clintons"|""|""|"118 Information"|"01-SEP-2021"
80842797|"Topshop"|"09460656"|266942.0|845370.0|1||"osgb1000038831665"|9|84410377|2|61.5|"Eastgate Shopping Centre"|"62-63 Eastgate"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463241687"|"www.topshop.com/?geoip=home"|"Topshop"|""|""|"118 Information"|"01-SEP-2021"
85537089|"Little Italy"|"01020043"|266948.0|845293.0|1|130034463|"osgb1000038831409"|3|84410221|1|6.0|"8"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463712963"|""|""|"Restaurant Type"|"Italian Restaurant"|"118 Information"|"01-SEP-2021"
75430630|"Crawfords"|"05280333"|266948.0|845293.0|1|130034463|"osgb1000038831409"|3|84410221|1|6.0|"8a"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463715563"|""|""|""|""|"118 Information"|"01-SEP-2021"
75443120|"Boots"|"05280364"|266869.0|845349.0|1|130111280|"osgb1000000293473512"|3|84410377|1|55.1|"Unit 11"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463225167"|"www.boots.com"|"Boots"|""|""|"118 Information"|"01-SEP-2021"
78313452|"Bclean"|"02100188"|266969.0|845253.0|1|130032747|"osgb1000038831375"|4|84410001|1|10.2|"25"|"Ardconnel Terrace"|"Inverness"|"Inverness"|"IV2 3AE"|"Highland"|"07970841026"|""|""|""|""|"118 Information"|"01-SEP-2021"
85631884|"New Look"|"09460656"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|"Unit 61"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463719910"|"www.newlook.com"|"New Look"|""|""|"118 Information"|"01-SEP-2021"
85636935|"EE Ltd"|"09480726"|266912.0|845406.0|1||"osgb1000038831665"|9|84410377|2|96.5|"Unit 74"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463227892"|"ee.co.uk"|"EE"|""|""|"118 Information"|"01-SEP-2021"
95711462|"Santander"|"02090138"|266893.0|845280.0|1|130035138|"osgb1000038831418"|5|84410377|1|18.0|"32"|"Eastgate-Shire"|"Inverness"|"Inverness"|"IV2 3NE"|"Highland"|"08009179170"|"www.santander.co.uk/uk/index"|"Santander"|""|""|"118 Information"|"01-SEP-2021"
95747334|"Subway"|"01020018"|266938.0|845401.0|1||"osgb1000038831665"|9|84410370|3|86.4|"Unit 75 Eastgate Shopping Centre"|"Crown Road"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463259952"|"www.subway.co.uk"|"Subway"|""|""|"118 Information"|"01-SEP-2021"
97770627|"3Store"|"09480726"|266914.0|845334.0|1||"osgb1000038831669"|5|84410377|2|26.2|"Unit 24a"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463236336"|"www.three.co.uk"|"Three"|""|""|"118 Information"|"01-SEP-2021"
103281561|"Claire's UK"|"09460659"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|"Unit 72"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463711442"|"www.claires.co.uk"|"Claire's"|""|""|"118 Information"|"01-SEP-2021"
103264951|"Vodafone Store"|"09480726"|266869.0|845350.0|1|130034784|"osgb1000000293473512"|3|84410377|1|56.0|"Unit 11"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"08080408408"|"www.vodafone.co.uk"|"Vodafone UK"|""|""|"118 Information"|"01-SEP-2021"
103816592|"Chisholm Hunter Ltd"|"09460659"|266951.7|845335.6|1|130034797|"osgb1000038831669"|5|84410377|1|35.7|"Unit 23"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463231607"|"www.chisholmhunter.co.uk"|"Chisholm Hunter"|""|""|"118 Information"|"01-SEP-2021"
108277960|"Starbucks Coffee Co UK Ltd"|"01020013"|266862.0|845335.0|1|130036419|"osgb1000038831655"|6|84410377|2|44.0|"Unit 13"|"Eastgate Centre"|"Inverness"|"Inverness"|"IV2 3NA"|"Highland"|"01463713291"|"www.starbucks.co.uk"|"Starbucks Coffee"|""|""|"118 Information"|"01-SEP-2021"
108337659|"Crabtree & Evelyn Ltd"|"09480677"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|"Unit 59"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463240789"|"www.crabtree-evelyn.co.uk/home.html"|"Crabtree & Evelyn"|""|""|"118 Information"|"01-SEP-2021"
108353379|"H & M"|"09460656"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|""|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"03447368956"|"www.hm.com/gb/"|"H & M"|""|""|"118 Information"|"01-SEP-2021"
108360120|"Topman"|"09460656"|266908.0|845473.0|1||"osgb1000000293466227"|13|84410370|3|119.2|"Eastgate Shopping Centre"|"11 Eastgate"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463241687"|"www.topman.com/?geoip=home"|"Topman"|""|""|"118 Information"|"01-SEP-2021"
109077412|"Costa Coffee"|"01020013"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|"Unit 54-55"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463240235"|"www.costa.co.uk"|"Costa"|""|""|"118 Information"|"01-SEP-2021"
109084938|"H M V UK Ltd"|"09480689"|266952.0|845336.0|1||"osgb1000038831669"|5|84410221|3|35.8|"Unit 32-33"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"08432210233"|"www.hmv.com"|"H M V"|""|""|"118 Information"|"01-SEP-2021"
110620450|"Card Factory"|"09480717"|266869.0|845349.0|1|130111280|"osgb1000000293473512"|3|84410377|1|55.1|"Unit 35"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463223879"|"www.cardfactory.co.uk"|"Card Factory"|""|""|"118 Information"|"01-SEP-2021"
111227021|"Cobbs Archie Cafe"|"01020013"|266951.7|845335.6|1||"osgb1000038831669"|5|84410221|3|35.5|"Unit 32-33"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463226867"|"www.eastgateshopping.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
114136404|"Brae Coffee House"|"01020013"|266998.0|845282.0|1|130148084|"osgb1000038831403"|10|84410221|1|45.4|"24"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463417963"|""|""|""|""|"118 Information"|"01-SEP-2021"
111230231|"Stormfront Retail Ltd"|"09480828"|266942.0|845373.0|1||"osgb1000038831665"|9|84410377|2|64.4|"Eastgate Shopping Centre"|""|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463219805"|""|"Stormfront"|""|""|"118 Information"|"01-SEP-2021"
111214585|"Superdry"|"09460656"|266936.0|845370.0|1||"osgb1000038831665"|9|84410377|2|60.2|"15-16"|"Eastgate Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463241490"|"www.superdry.com"|"Superdry"|""|""|"118 Information"|"01-SEP-2021"
124006293|"Trespass"|"09480686"|266970.1|845446.2|1|130136997|"osgb1000000293473517"|2|84410377|1|142.5|"Unit 69"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463233948"|"www.trespass.com"|"Trespass"|""|""|"118 Information"|"01-SEP-2021"
124006294|"Fone Active"|"07420601"|266908.5|845473.4|1|130134697|"osgb1000000293466227"|13|84410377|1|163.8|"Unit 72"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"07455682079"|""|""|""|""|"118 Information"|"01-SEP-2021"
124779325|"Schuh Ltd"|"09460657"|266869.0|845349.0|1|130111280|"osgb1000000293473512"|3|84410377|1|55.1|""|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463897812"|"www.schuh.co.uk"|"Schuh"|""|""|"118 Information"|"01-SEP-2021"
124783083|"Lakeland"|"09480685"|266937.0|845382.0|1||"osgb1000038831665"|9|84410377|2|72.2|"Eastgate Centre"|""|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463243600"|"www.lakeland.co.uk"|"Lakeland"|""|""|"118 Information"|"01-SEP-2021"
125709663|"The Yankee Store"|"07370467"|266992.0|845394.0|1||"osgb1000000293473511"|10|84410370|3|45.5|"Unit 39"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463224400"|""|""|""|""|"118 Information"|"01-SEP-2021"
126976318|"Dynamic Duo LLP"|"09480827"|266935.0|845290.0|1|130107656|"osgb1000038831411"|3|84410221|1|6.9|"6"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463713887"|""|""|""|""|"118 Information"|"01-SEP-2021"
126962453|"Fig & Thistle Bistro"|"01020043"|266935.0|845290.0|1|130107656|"osgb1000038831411"|3|84410221|1|6.9|"6"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463712422"|""|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
129120132|"W M Morrisons Plc"|"09470819"|266976.0|845547.0|1|130107721|"osgb1000041943491"|15|84410370|1|114.3|""|"Millburn Road"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463250260"|"groceries.morrisons.com/webshop/startwebshop.do"|"Morrisons"|""|""|"118 Information"|"01-SEP-2021"
129136771|"Harem Delicacies"|"09470663"|266928.0|845117.0|1||"osgb1000038831318"|4|84401832|3|12.3|"34"|"Denny Street"|"Inverness"|"Inverness"|"IV2 3AW"|"Highland"|"07778830318"|""|""|""|""|"118 Information"|"01-SEP-2021"
133948141|"Sky Retail Within Eastgate Shopping Centre"|"02600111"|266869.0|845349.0|1|130111280|"osgb1000000293473512"|3|84410377|1|55.1|"Eastgate Shopping Centre"|""|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463716842"|""|""|""|""|"118 Information"|"01-SEP-2021"
141268768|"Phone Clinic"|"02130205"|266989.0|845393.0|1||"osgb1000000293473511"|10|84410370|3|48.1|"Unit 40"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463715996"|""|""|""|""|"118 Information"|"01-SEP-2021"
141261104|"Girvans"|"01020043"|266927.0|845281.0|1|130107234|"osgb1000038831412"|3|84410221|1|15.8|"2"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463711900"|"www.girvansrestaurant.co.uk"|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
133949374|"Hani's Hair & Nail"|"02100156"|266921.0|845388.0|1||"osgb1000038831665"|9|84410377|2|77.6|"Unit 72"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463729543"|""|""|""|""|"118 Information"|"01-SEP-2021"
146688177|"The Entertainer"|"09480686"|266979.0|845389.0|1|130034804|"osgb1000000293473511"|10|84410377|1|94.5|"Unit 41"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463243773"|"www.thetoyshop.com"|"The Entertainer"|""|""|"118 Information"|"01-SEP-2021"
145399887|"Timpson Locksmiths Ltd"|"02100170"|266976.0|845547.0|1|130107721|"osgb1000041943491"|15|84410370|1|114.3|""|"Millburn Road"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463250260"|"www.timpsonlocksmiths.co.uk"|"Timpson"|""|""|"118 Information"|"01-SEP-2021"
145402851|"Sirens Hair Studio"|"02100156"|266998.0|845282.0|1|130148084|"osgb1000038831403"|10|84410221|1|45.4|"24"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463417070"|"www.sirenshairstudio.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
146533809|"Menkind"|"09480717"|266941.0|845380.0|1||"osgb1000038831665"|9|84410377|2|71.0|"Unit 17"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463418148"|"www.menkind.co.uk"|"Menkind Stores Ltd"|""|""|"118 Information"|"01-SEP-2021"
146526084|"Balfour Property Renovations"|"02030045"|266958.0|845193.0|1|130032773|"osgb1000038831347"|3|84410043|1|16.1|"35"|"Charles Street"|"Inverness"|"Inverness"|"IV2 3AH"|"Highland"|"07900218222"|"www.bpr.scot"|""|""|""|"118 Information"|"01-SEP-2021"
146530761|"Morrisons Cafe"|"01020013"|266976.0|845547.0|1|130107721|"osgb1000041943491"|15|84410370|1|114.3|""|"Millburn Road"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463250260"|"www.morrisons.com"|"Morrisons"|""|""|"118 Information"|"01-SEP-2021"
146529777|"Morrisons Daily"|"09470699"|266976.0|845547.0|1|130107721|"osgb1000041943491"|15|84410370|1|114.3|""|"Millburn Road"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463250260"|"groceries.morrisons.com/webshop/startwebshop.do"|"Morrisons Daily"|""|""|"118 Information"|"01-SEP-2021"
146530519|"Nutmeg at Morrisons"|"09460656"|266976.0|845547.0|1|130107721|"osgb1000041943491"|15|84410370|1|114.3|""|"Millburn Road"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463250260"|"www.morrisons.com"|"Morrisons"|""|""|"118 Information"|"01-SEP-2021"
146531572|"Morrisons Garden Centre"|"09480683"|266976.0|845547.0|1|130107721|"osgb1000041943491"|15|84410370|1|114.3|""|"Millburn Road"|"Inverness"|"Inverness"|"IV2 3PX"|"Highland"|"01463250260"|"www.morrisons.com"|"Morrisons"|""|""|"118 Information"|"01-SEP-2021"
131508864|"White Stuff"|"09460656"|266956.0|845445.0|1|130136997|"osgb1000000293473517"|2|84410370|3|65.0|"Unit 68"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463709957"|"www.whitestuff.com"|"White Stuff Ltd"|""|""|"118 Information"|"01-SEP-2021"
133150018|"The Car Wash Co"|"02100183"|266869.0|845350.0|1|130111280|"osgb1000000293473512"|3|84410377|1|56.0|"Unit 35a Eastgate Shopping Centre 11"|"Eastgate"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"08443352001"|"www.carwashcompany.org"|"The Car Wash Co"|""|""|"118 Information"|"01-SEP-2021"
133148987|"M&Co"|"09460656"|266897.7|845461.2|1|130184327|"osgb1000000293466227"|13|84410377|1|153.4|"Unit 56"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463711745"|"www.mandco.com"|"M&Co"|""|""|"118 Information"|"01-SEP-2021"
133148988|"Pandora"|"09460659"|266887.0|845436.0|1|130184327|"osgb1000000293466227"|13|84410377|1|131.4|"Unit 53"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463719163"|"www.pandora.net/en-gb"|"Pandora"|""|""|"118 Information"|"01-SEP-2021"
133148989|"Yours"|"09460656"|266952.0|845336.0|1||"osgb1000038831669"|5|84410221|3|35.8|"Unit 30"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463241321"|"www.yoursclothing.co.uk"|"Yours"|""|""|"118 Information"|"01-SEP-2021"
149622288|"Home Start"|"06350816"|266931.0|845373.0|1||"osgb1000038831665"|9|84410377|2|62.6|"Unit 15"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463667330"|"www.home-start.org.uk"|"Home Start"|""|""|"118 Information"|"01-SEP-2021"
146520097|"Grace Lily Lingerie"|"09460660"|266961.0|845292.0|1|130034460|"osgb1000038831407"|6|84410221|1|9.6|"12"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463231113"|""|""|""|""|"118 Information"|"01-SEP-2021"
152779613|"Grape Tree"|"09470672"|266943.0|845452.0|1|130184327|"osgb1000000293466227"|13|84410377|1|142.4|"Unit 57"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463417077"|"www.grapetree.co.uk"|"Grape Tree"|""|""|"118 Information"|"01-SEP-2021"
157759259|"Vision Express"|"05280344"|266959.0|845353.0|1||"osgb1000038831669"|5|84410221|3|52.6|"Unit 31"|"Eastgate Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463715437"|"www.visionexpress.com"|"Vision Express"|""|""|"118 Information"|"01-SEP-2021"
156914555|"Bengal Tandoori"|"01020018"|266912.0|845287.0|1|130035134|"osgb1000038831416"|4|84410377|1|17.4|"42"|"Eastgate"|"Inverness"|"Inverness"|"IV2 3NA"|"Highland"|"01463716666"|""|""|""|""|"118 Information"|"01-SEP-2021"
156926334|"Regis Salon"|"02100156"|266941.0|845380.0|1||"osgb1000038831665"|9|84410377|2|71.0|"Eastgate Centre"|""|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01268244428"|"www.regissalons.co.uk"|"Regis"|""|""|"118 Information"|"01-SEP-2021"
159599588|"Monsoon"|"09460656"|266941.0|845380.0|1|130034788|"osgb1000038831665"|9|84410377|1|71.0|"Unit 19"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463729434"|"uk.monsoon.co.uk"|"Monsoon"|""|""|"118 Information"|"01-SEP-2021"
161926871|"Smiggle"|"09460797"|266952.0|845336.0|1|130034790|"osgb1000038831669"|5|84410377|1|36.2|"Unit 24"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463220520"|"www.smiggle.com"|""|""|""|"118 Information"|"01-SEP-2021"
161945672|"Europcar"|"02600113"|266869.0|845349.0|1|130111280|"osgb1000000293473512"|3|84410377|1|55.1|"Falcon Square Entrance"|"Eastgate Shopping Centre11eastgate"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"03713842613"|"www.europcar.co.uk/en-gb/stations/united-kingdom/inverness-centre-eastgate"|"Europcar"|""|""|"118 Information"|"01-SEP-2021"
161941808|"Hotel Chocolat Ltd"|"09470663"|266934.0|845334.0|1|130034792|"osgb1000038831669"|5|84410377|1|24.7|"Unit 27"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463250923"|"www.hotelchocolat.com/uk/"|"Hotel Chocolat"|""|""|"118 Information"|"01-SEP-2021"
161945125|"Joules"|"09460656"|266941.0|845380.0|1|130034786|"osgb1000038831665"|9|84410377|1|71.0|"Unit 17"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463719138"|"www.joules.com"|"Joules"|""|""|"118 Information"|"01-SEP-2021"
161949931|"Braw Barbers"|"02100156"|266967.0|845297.0|1|130135567|"osgb1000000293463097"|3|84410221|1|11.1|"14b"|"Stephens Brae"|"Inverness"|"Inverness"|"IV2 3JN"|"Highland"|"01463235623"|""|""|""|""|"118 Information"|"01-SEP-2021"
166077006|"Fat Face"|"09460656"|266952.0|845336.0|1|130034794|"osgb1000038831669"|5|84410377|1|36.2|"Unit 29"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PP"|"Highland"|"01463221668"|"www.fatface.com"|"Fat Face"|""|""|"118 Information"|"01-SEP-2021"
163800027|"Tui Holiday Store"|"09480694"|266869.0|845349.0|1|10091992658|"osgb1000000293473512"|3|84410377|2|55.1|"Unit 65"|"Eastgate Shopping Centre"|"Inverness"|"Inverness"|"IV2 3PR"|"Highland"|"01463238100"|"www.tui.co.uk"|"TUI Group"|""|""|"118 Information"|"01-SEP-2021"
63980304|"Electricity Sub Station"|"06340433"|266983.0|845598.0|2||"Not Assigned"|0|84410370|3|135.4|""|""|""|"Inverness"|"IV2"|"Highland"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64018135|"Electricity Sub Station"|"06340433"|266999.0|845312.0|1||"osgb1000038831787"|15|84410222|3|16.5|""|""|""|"Inverness"|"IV2"|"Highland"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64018149|"Electricity Sub Station"|"06340433"|266864.0|845169.0|1||"osgb1000000292196829"|8|84410043|3|4.9|""|""|""|"Inverness"|"IV2"|"Highland"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
78467838|"Works"|"07410542"|266929.0|845639.0|2||"Not Assigned"|0|84410385|3|146.3|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
