"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
127075378|"Electricity Sub Station"|"06340433"|331351.0|188501.0|1||"osgb1000002715123154"|6|27100340|3|36.4|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159917207|"Outfall"|"06340441"|331242.2|188684.9|2||"Not Assigned"|0|27101179|3|81.5|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
161020336|"Sports Court"|"04240293"|330745.0|188533.0|2||"Not Assigned"|0|27101188|3|73.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
161143977|"London Wharf (Disused)"|"10560753"|331294.4|188411.6|2||"Not Assigned"|0|27100340|3|26.9|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
95827232|"Upper Crust"|"01020018"|330907.0|188366.0|1|10009646516|"osgb1000027522922"|5|27101191|1|53.4|"Upper Crust Newport Railway Station"|"Queensway"|"Newport"|"Gwent"|"NP20 4AX"|"Casnewydd - Newport"|"01603621789"|"www.uppercrust-baguettes.com/"|"Upper Crust"|""|""|"Local Data Company"|"01-SEP-2021"
161802162|"Lifestyle Express"|"09470699"|330868.7|188421.1|1|10094537447|"osgb1000027522889"|4|27101127|1|12.4|"Post Office, 10"|"Pentonville"|"Newport"|"Gwent"|"NP20 5HB"|"Casnewydd - Newport"|""|"www.lifestyle-express.co.uk"|"Lifestyle Express"|""|""|"Local Data Company"|"01-SEP-2021"
124105004|"Dos Nail Works and J. J. Cordes Blue Plaque"|"03200269"|330961.0|188661.0|3||"Not Assigned"|0|27100529|2|23.0|"Cordes House"|"Factory Road"|"Newport"|"Gwent"|"NP20"|"Casnewydd - Newport"|""|"openplaques.org/plaques/30510"|""|"Plaque Type"|"Blue"|"Open Plaques"|"01-SEP-2021"
103923035|"The Dental Surgery"|"05280368"|331959.0|188898.0|1|100100970482|"osgb1000027571412"|5|27100238|1|12.4|"94"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BY"|"Casnewydd - Newport"|"01633259091"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
54438965|"Apex Joinery & Shopfitting Wales Ltd"|"07420588"|331727.0|188963.0|1|100100660079|"osgb1000027570974"|6|27100417|1|14.5|"11"|"Crawford Street"|"Newport"|"Gwent"|"NP19 7AY"|"Casnewydd - Newport"|"01633267825"|""|""|""|""|"118 Information"|"01-SEP-2021"
54556138|"Geos Model Management"|"02050079"|331898.0|188870.0|1|100100653655|"osgb1000027571021"|4|27100238|1|18.4|"99"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BY"|"Casnewydd - Newport"|"01633223448"|""|""|""|""|"118 Information"|"01-SEP-2021"
64320863|"Jude Security Ltd"|"07420567"|331859.0|188934.0|1|100100692102|"osgb1000027571481"|5|27101490|1|8.0|"1-2"|"Usk Street"|"Newport"|"Gwent"|"NP19 7BE"|"Casnewydd - Newport"|"01633670817"|"www.judesecurity.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
104552030|"One Touch Health & Beauty"|"02100156"|331933.0|188913.0|1|100100970574|"osgb1000027571550"|4|27100238|1|17.3|"111"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BZ"|"Casnewydd - Newport"|"01633549864"|""|""|""|""|"118 Information"|"01-SEP-2021"
108314368|"South Wales Computer Repairs"|"02130205"|331859.0|188934.0|1|100100692102|"osgb1000027571481"|5|27101490|1|8.0|""|"Usk Street"|"Newport"|"Gwent"|"NP19 7BE"|"Casnewydd - Newport"|"01633665522"|"www.swcr.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
146516589|"Atelier Dorota"|"02100156"|331940.0|188926.0|1|100100653670|"osgb1000027571547"|4|27100238|1|19.7|"117"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BZ"|"Casnewydd - Newport"|"07532301600"|""|""|""|""|"118 Information"|"01-SEP-2021"
151345790|"John P Thomas & Co"|"02090135"|331788.0|188740.0|1|100100970562|"osgb1000027571058"|5|27100238|1|23.6|"61"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BW"|"Casnewydd - Newport"|"01633255755"|"www.jptaccountant.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
113979320|"Tesco Express"|"02090811"|331840.0|188743.0|1|100100970563|"osgb1000002715126216"|4|27100238|1|15.3|"20-22"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BX"|"Casnewydd - Newport"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
141288252|"Family Kebab"|"01020018"|331946.0|188928.0|1|100100653671|"osgb1000027571546"|5|27100238|1|16.1|"119"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BZ"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
94346651|"Royal Bank of Scotland"|"02090141"|331840.0|188743.0|1|100100970563|"osgb1000002715126216"|4|27100238|1|15.3|"20-22"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BX"|"Casnewydd - Newport"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
18765894|"Synagogue"|"06340459"|330787.0|188666.0|1|100100974095|"osgb1000027521801"|2|27101189|3|23.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"Religion"|"Judaism"|"Ordnance Survey"|"01-SEP-2021"
18765820|"Sculpture"|"03170245"|331200.0|188324.0|2||"Not Assigned"|0|27104824|3|79.2|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
20266338|"Castle (Remains Of)"|"03170244"|331165.0|188462.0|1||"osgb1000027573543"|3|27112289|3|35.6|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
16441280|"Gold Tops"|"05280365"|330674.0|188345.0|1|100100973807|"osgb1000027523048"|5|27100623|1|17.9|"6"|"Gold Tops"|"Newport"|"Gwent"|"NP20 4PG"|"Casnewydd - Newport"|"01633786000"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
160938518|"Newport Tae Kwon Do Club (Martial Arts)"|"05320395"|331140.0|188195.0|1|10002154588|"osgb1000027573182"|2|27104824|1|14.2|"15"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DF"|"Casnewydd - Newport"|"01633852199"|""|""|""|""|"Sports Council for Wales"|"01-SEP-2021"
22065623|"Bus Stop (North Street)"|"10590732"|330940.0|188078.0|1||"Not Assigned"|0|27101046|3|3.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdmgm"|"Department for Transport"|"01-SEP-2021"
22065655|"Friars Walk 4"|"10590732"|331227.0|188091.0|1||"Not Assigned"|0|27100823|3|43.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjtg"|"Department for Transport"|"01-SEP-2021"
22065656|"Friars Walk 15"|"10590732"|331187.0|188129.0|1||"Not Assigned"|0|27100395|3|25.4|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjtm"|"Department for Transport"|"01-SEP-2021"
22065657|"Friars Walk 14"|"10590732"|331190.0|188127.0|1||"Not Assigned"|0|27100395|3|28.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjtp"|"Department for Transport"|"01-SEP-2021"
22065658|"Friars Walk 13"|"10590732"|331194.0|188124.0|1||"Not Assigned"|0|27100395|3|33.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjtw"|"Department for Transport"|"01-SEP-2021"
22065659|"Friars Walk 12"|"10590732"|331197.0|188120.0|1||"Not Assigned"|0|27100395|3|38.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjwa"|"Department for Transport"|"01-SEP-2021"
22065660|"Friars Walk 11"|"10590732"|331201.0|188116.0|1||"Not Assigned"|0|27100395|3|44.4|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjwd"|"Department for Transport"|"01-SEP-2021"
22065060|"Bus Stop (Queensway Q3)"|"10590732"|331002.0|188366.0|1||"Not Assigned"|0|27101191|3|14.4|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdmwd"|"Department for Transport"|"01-SEP-2021"
22065661|"Friars Walk 9"|"10590732"|331208.0|188110.0|1||"Not Assigned"|0|27100823|3|47.5|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjwj"|"Department for Transport"|"01-SEP-2021"
22065662|"Friars Walk 8"|"10590732"|331213.0|188106.0|1||"Not Assigned"|0|27100823|3|45.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjpt"|"Department for Transport"|"01-SEP-2021"
22065663|"Friars Walk 7"|"10590732"|331216.0|188103.0|1||"Not Assigned"|0|27100823|3|45.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjpw"|"Department for Transport"|"01-SEP-2021"
22065664|"Friars Walk 6"|"10590732"|331220.0|188098.0|1||"Not Assigned"|0|27100823|3|44.7|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjta"|"Department for Transport"|"01-SEP-2021"
22065665|"Friars Walk 5"|"10590732"|331223.0|188095.0|1||"Not Assigned"|0|27100823|3|44.0|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjtd"|"Department for Transport"|"01-SEP-2021"
22065666|"Friars Walk 2"|"10590732"|331233.0|188083.0|1||"Not Assigned"|0|27100823|3|42.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjwp"|"Department for Transport"|"01-SEP-2021"
22065667|"Friars Walk 1"|"10590732"|331236.0|188079.0|1||"Not Assigned"|0|27100823|3|43.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjwt"|"Department for Transport"|"01-SEP-2021"
22065071|"Bus Stop (Westgate Hotel)"|"10590732"|331032.0|188123.0|1||"Not Assigned"|0|27101378|3|2.4|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdmwt"|"Department for Transport"|"01-SEP-2021"
22065277|"Bus Stop (Castle)"|"10590732"|331135.0|188583.0|1||"Not Assigned"|0|27112289|3|31.5|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdmjp"|"Department for Transport"|"01-SEP-2021"
22065105|"Bus Stop (Queensway Q1)"|"10590732"|330886.0|188269.0|1||"Not Assigned"|0|27101191|3|6.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdmga"|"Department for Transport"|"01-SEP-2021"
22121459|"Friars Walk 3"|"10590732"|331231.0|188087.0|1||"Not Assigned"|0|27100823|3|42.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjwm"|"Department for Transport"|"01-SEP-2021"
32998831|"Bus Stop (St Mark's Church)"|"10590732"|330657.0|188373.0|1||"Not Assigned"|0|27100623|3|12.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgdjm"|"Department for Transport"|"01-SEP-2021"
47467586|"Bus Stop (Queensway Q4)"|"10590732"|330900.0|188251.0|1||"Not Assigned"|0|27101191|3|5.7|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgjpt"|"Department for Transport"|"01-SEP-2021"
47467588|"Bus Stop (Queensway Q6)"|"10590732"|330876.0|188233.0|1||"Not Assigned"|0|27101191|3|4.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgjta"|"Department for Transport"|"01-SEP-2021"
47467589|"Bus Stop (Queensway Q7)"|"10590732"|330868.0|188226.0|1||"Not Assigned"|0|27101191|3|4.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgjtd"|"Department for Transport"|"01-SEP-2021"
47467590|"Bus Stop (Queensway Q8)"|"10590732"|330859.0|188219.0|1||"Not Assigned"|0|27101191|3|3.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgjtg"|"Department for Transport"|"01-SEP-2021"
49041795|"Bus Stop (Queensway Q2)"|"10590732"|331019.0|188375.0|1||"Not Assigned"|0|27101191|3|18.7|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgmgj"|"Department for Transport"|"01-SEP-2021"
96602074|"Bus Stop (Kingsway K12)"|"10590732"|331262.0|188146.0|1||"Not Assigned"|0|27100823|3|7.0|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpaj"|"Department for Transport"|"01-SEP-2021"
104097954|"Bus Stop (Market Arcade H1)"|"10590732"|331029.0|188327.0|1||"Not Assigned"|0|27111507|3|7.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpgd"|"Department for Transport"|"01-SEP-2021"
103923036|"Devon Place Dental Practice"|"05280368"|330864.0|188391.0|1|100100973302|"osgb1000027522842"|5|27100456|1|12.1|"52"|"Devon Place"|"Newport"|"Gwent"|"NP20 4NU"|"Casnewydd - Newport"|"01633263652"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
103926765|"Newport Adult Learning Disability Team"|"05280365"|331037.0|188243.0|1|200001531827|"osgb1000027573310"|4|27111507|2|19.0|"High Street"|""|"Newport"|"Gwent"|"NP20"|"Casnewydd - Newport"|"01633656656"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
110890696|"Market Square 18"|"10590732"|331129.0|188255.0|1||"Not Assigned"|0|27104824|3|5.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpjt"|"Department for Transport"|"01-SEP-2021"
110890697|"Market Square 19"|"10590732"|331128.0|188262.0|1||"Not Assigned"|0|27104824|3|5.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpjw"|"Department for Transport"|"01-SEP-2021"
110890699|"Market Square 21"|"10590732"|331128.0|188275.0|1||"Not Assigned"|0|27104824|3|5.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpmd"|"Department for Transport"|"01-SEP-2021"
110890700|"Market Square 22"|"10590732"|331127.0|188282.0|1||"Not Assigned"|0|27104824|3|4.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpmg"|"Department for Transport"|"01-SEP-2021"
110890701|"Market Square 23"|"10590732"|331127.0|188290.0|1||"Not Assigned"|0|27104824|3|5.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpmj"|"Department for Transport"|"01-SEP-2021"
110890702|"Market Square 24"|"10590732"|331127.0|188296.0|1||"Not Assigned"|0|27104824|3|5.5|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpmp"|"Department for Transport"|"01-SEP-2021"
110890705|"Bus Stop (Kingsway K13)"|"10590732"|331273.0|188129.0|1||"Not Assigned"|0|27100823|3|6.5|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgpta"|"Department for Transport"|"01-SEP-2021"
110890706|"Bus Stop (Kingsway K14)"|"10590732"|331281.0|188118.0|1||"Not Assigned"|0|27100823|3|6.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgptd"|"Department for Transport"|"01-SEP-2021"
110890707|"Bus Stop (Queensway)"|"10590732"|330870.0|188257.0|1||"Not Assigned"|0|27101191|3|7.0|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgptg"|"Department for Transport"|"01-SEP-2021"
124920674|"Wi-Fi Hotspot (BT Openzone)"|"06340802"|331013.0|188134.0|1|10002148359|"osgb1000027523076"|11|27104816|1|24.0|"1"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4UT"|"Casnewydd - Newport"|""|""|""|""|""|"BT Openzone"|"01-SEP-2021"
129615732|"Wi-Fi Hotspot (The Cloud)"|"06340802"|331006.0|188245.0|1|10090273775|"osgb1000027522960"|8|27111507|2|11.1|"44"|"High Street"|"Newport"|"Gwent"|"NP20 1GF"|"Casnewydd - Newport"|""|""|""|""|""|"The Cloud"|"01-SEP-2021"
145538218|"Wi-Fi Hotspot (The Cloud)"|"06340802"|330912.0|188111.0|1|10002148348|"osgb1000027523120"|5|27104816|1|15.1|"The Queen's Hotel 19"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4AN"|"Casnewydd - Newport"|""|""|""|""|""|"The Cloud"|"01-SEP-2021"
153508946|"Wi-Fi Hotspot (BT Openzone)"|"06340802"|331241.0|188046.0|1|10090954903|"osgb5000005169520865"|1|27100823|3|60.7|"Friars Walk Sc"|""|"Newport"|"Gwent"|"NP20 1DW"|"Casnewydd - Newport"|""|""|""|""|""|"BT Openzone"|"01-SEP-2021"
47974254|"McDonald's Restaurant"|"01020018"|331007.0|188177.0|1|10002149829|"osgb1000027573238"|6|27111507|1|24.5|"34-35"|"High Street"|"Newport"|"Gwent"|"NP20 1GF"|"Casnewydd - Newport"|"01633244947"|"www.mcdonalds.co.uk/ukhome.html"|"McDonald's"|""|""|"118 Information"|"01-SEP-2021"
47980513|"Nesta's Niche"|"01020013"|331078.0|188261.0|1|10014122479|"osgb1000027573303"|4|27104813|3|25.3|"41 The Provision Market"|"High Street"|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633255586"|""|""|""|""|"118 Information"|"01-SEP-2021"
41270773|"Station Approach"|"10540736"|330831.0|188140.0|1|10014126408|"osgb1000002040992031"|9|27112093|3|25.4|"Bridge Street"|""|"Newport"|"Gwent"|"NP20 4AT"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41270794|"Newport Station Queensway"|"10540736"|330770.0|188178.0|1||"osgb5000005102037948"|1|27101191|2|30.0|"Queensway"|""|"Newport"|"Gwent"|"NP20 4AX"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41269785|"Kingsway"|"10540736"|331232.0|188029.0|1||"osgb5000005169520832"|1|27100823|2|76.1|"Kingsway"|""|"Newport"|"Gwent"|"NP20 1EX"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
54248811|"Newport Station - Godfrey Road"|"10540736"|330685.0|188213.0|1|10090275764|"osgb5000005102037945"|3|27100456|3|57.5|"Godfrey Road"|""|"Newport"|"Gwent"|"NP20 4AX"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
47987733|"Yummies Kebab House"|"01020018"|331115.0|188232.0|1|100100972386|"osgb1000027573295"|3|27104824|1|9.1|"185"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DG"|"Casnewydd - Newport"|"01633222308"|""|""|""|""|"118 Information"|"01-SEP-2021"
48033058|"Ye Olde Murenger House"|"01020034"|330997.2|188305.2|1|200001847722|"osgb1000027522930"|7|27111507|1|19.3|"53"|"High Street"|"Newport"|"Gwent"|"NP20 1GA"|"Casnewydd - Newport"|"01633263977"|""|""|""|""|"118 Information"|"01-SEP-2021"
48045366|"Cross Keys"|"01020034"|331094.0|188304.0|1|10002149808|"osgb5000005142058928"|1|27104813|1|8.5|"9"|"Market Street"|"Newport"|"Gwent"|"NP20 1FU"|"Casnewydd - Newport"|"01633264373"|""|""|""|""|"118 Information"|"01-SEP-2021"
48749001|"H Samuel"|"09460659"|331086.0|188081.0|1|100100972271|"osgb1000027573116"|2|27104818|1|10.5|"173"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JN"|"Casnewydd - Newport"|"01633877348"|"www.hsamuel.co.uk"|"H Samuel"|""|""|"118 Information"|"01-SEP-2021"
48750354|"L W Cole & R A Gibbs"|"09460659"|331021.0|188102.0|1|100100972424|"osgb1000027573093"|2|27101378|1|11.5|"14"|"Stow Hill"|"Newport"|"Gwent"|"NP20 1JB"|"Casnewydd - Newport"|"01633252833"|""|""|""|""|"118 Information"|"01-SEP-2021"
48752937|"Jeffries Fine Jewellers"|"09460659"|331208.3|188063.3|1|10094538229|"osgb5000005169520826"|1|27100823|3|74.5|"13-15 Friars Walk Shopping Centre"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1DR"|"Casnewydd - Newport"|"01633254735"|"www.cljeffries.com"|""|""|""|"118 Information"|"01-SEP-2021"
48788682|"Holland & Barrett"|"09470672"|331238.7|188034.8|1|10090955402|"osgb5000005169520832"|1|27100823|3|67.4|"16 Friars Walk Shopping Centre"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1DU"|"Casnewydd - Newport"|"01633213394"|"www.hollandandbarrett.com"|"Holland & Barrett"|""|""|"118 Information"|"01-SEP-2021"
49722356|"Mad Mel"|"04210276"|331058.0|188300.0|1|10090273395|"osgb1000027573334"|5|27104813|3|18.4|"13 Market Arcade"|"High Street"|"Newport"|"Gwent"|"NP20 1FS"|"Casnewydd - Newport"|"07779148444"|""|""|""|""|"118 Information"|"01-SEP-2021"
48940320|"Negative Zone Comics"|"09480827"|331078.0|188261.0|1|10014122479|"osgb1000027573303"|4|27104813|3|25.3|"Stall 136 The Provision Market"|""|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633222159"|""|""|""|""|"118 Information"|"01-SEP-2021"
48941666|"The Kiosk"|"09470699"|331027.0|188221.0|1|10014123272|"osgb1000002040992259"|13|27111507|1|5.0|"Kiosk A"|"High Street"|"Newport"|"Gwent"|"NP20 1GA"|"Casnewydd - Newport"|"01633670569"|"www.facebook.com/thekiosknewsagents"|""|""|""|"118 Information"|"01-SEP-2021"
49003808|"EE Ltd"|"09480726"|331247.0|188062.0|1|10094538229|"osgb5000005169520826"|1|27100823|3|51.1|"Unit 18"|"Friars Walk Shop Centre"|"Newport"|"Gwent"|"NP20 1DW"|"Casnewydd - Newport"|"01633840154"|"ee.co.uk"|"EE"|""|""|"118 Information"|"01-SEP-2021"
49004167|"Beam Sports & Schoolwear"|"09460797"|330983.0|188222.0|1|100101055729|"osgb1000027573268"|7|27111507|1|38.0|"26"|"Cambrian Road"|"Newport"|"Gwent"|"NP20 4AB"|"Casnewydd - Newport"|"01633222261"|"www.trutex.com"|""|""|""|"118 Information"|"01-SEP-2021"
48874385|"D 9 Models"|"09480686"|331078.0|188261.0|1|10014122479|"osgb1000027573303"|4|27104813|3|25.3|"Unit E6 The Provision Market"|""|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633222282"|""|""|""|""|"118 Information"|"01-SEP-2021"
48871864|"Freestyle"|"09480686"|330977.0|188246.0|1|100101047203|"osgb1000027522951"|4|27111507|1|39.4|"8 Newport Arcade"|"High Street"|"Newport"|"Gwent"|"NP20 1GD"|"Casnewydd - Newport"|"01633213129"|"www.freestyleskatestore.com"|""|""|""|"118 Information"|"01-SEP-2021"
48886088|"Wildside Reptiles"|"09480691"|330823.0|188069.0|1|100101046946|"osgb1000027523323"|5|27100489|1|9.4|"27"|"East Street"|"Newport"|"Gwent"|"NP20 4BR"|"Casnewydd - Newport"|"01633243592"|"www.facebook.com/wildsidereptilespecialist"|""|""|""|"118 Information"|"01-SEP-2021"
54743029|"NatWest"|"02090138"|331010.0|188163.0|1|100101047144|"osgb1000027522979"|8|27111507|1|25.0|"34"|"High Street"|"Newport"|"Gwent"|"NP20 1GG"|"Casnewydd - Newport"|"03453020774"|"personal.natwest.com/personal.html"|"NatWest"|""|""|"118 Information"|"01-SEP-2021"
54738053|"David Stock & Co Ltd"|"02090147"|330945.0|188149.0|1|100100973874|"osgb1000027523069"|5|27104816|1|16.8|"73"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4AQ"|"Casnewydd - Newport"|"01633672000"|"www.davidstock.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54758637|"S A Cutler & Co"|"02090149"|331079.0|188360.9|1||"osgb1000027573373"|7|27111507|2|9.0|"1-5"|"High Street"|"Newport"|"Gwent"|"NP20 1FQ"|"Casnewydd - Newport"|"01633250282"|""|""|""|""|"118 Information"|"01-SEP-2021"
54762626|"Henderson & John Insurance Services Ltd"|"02090149"|331058.0|188300.0|1|10090273395|"osgb1000027573334"|5|27111507|1|41.7|"12 Market Arcade"|"High Street"|"Newport"|"Gwent"|"NP20 1FS"|"Casnewydd - Newport"|"01633212215"|"www.hendersonandjohn.com"|""|""|""|"118 Information"|"01-SEP-2021"
54777686|"Gartsides Solicitors"|"02090154"|331169.0|188160.0|1|10090273671|"osgb1000027573177"|2|27100395|1|9.3|"Brands House 2"|"Corn Street"|"Newport"|"Gwent"|"NP20 1DJ"|"Casnewydd - Newport"|"01633213411"|"www.gartsides.com"|""|""|""|"118 Information"|"01-SEP-2021"
54777610|"Roger James Clements & Partners"|"02090154"|330936.0|188143.0|1|100100973872|"osgb1000027523071"|5|27104816|1|14.8|"72"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4AQ"|"Casnewydd - Newport"|"01633257844"|"www.rjcp.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54556464|"Meridian Business Support"|"02050078"|331052.0|188164.0|1|10002148349|"osgb1000027573224"|3|27111507|1|16.0|"33"|"High Street"|"Newport"|"Gwent"|"NP20 1GH"|"Casnewydd - Newport"|"01633257220"|"www.meridianbs.co.uk"|"Meridian Business Support"|""|""|"118 Information"|"01-SEP-2021"
54543731|"J D W Architects"|"02040063"|330693.0|188347.0|1|100100973806|"osgb1000027523047"|6|27100623|1|18.1|"5"|"Gold Tops"|"Newport"|"Gwent"|"NP20 4PG"|"Casnewydd - Newport"|"01873851125"|"www.jdwarchitects.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54846517|"John Payne"|"02100156"|331087.0|188185.0|1|10014122642|"osgb1000027573218"|3|27101310|1|9.0|"2-3 Highbury Chambers 8"|"Skinner Street"|"Newport"|"Gwent"|"NP20 1GY"|"Casnewydd - Newport"|"01633665665"|""|""|""|""|"118 Information"|"01-SEP-2021"
